lon	lat	title	desc	iconSize
126.9815881	37.58632148	계측기 no_160	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,159	30,30
126.9815726	37.58640522	계측기 no_161	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,160	30,30
126.9838964	37.57960544	계측기 no_162	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,161	30,30
126.9838863	37.5796318	계측기 no_163	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,162	30,30
126.9842275	37.58008397	계측기 no_164	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,163	30,30
126.993357	37.57178949	계측기 no_165	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,164	30,30
126.9907172	37.56920353	계측기 no_166	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,165	30,30
126.9903007	37.57007252	계측기 no_167	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,166	30,30
126.9970074	37.57203613	계측기 no_168	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,167	30,30
126.9964817	37.56952668	계측기 no_169	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,168	30,30
126.999315	37.57443361	계측기 no_170	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,169	30,30
127.000197	37.57181933	계측기 no_171	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,170	30,30
127.0078585	37.57158273	계측기 no_172	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,171	30,30
127.0036007	37.5757446	계측기 no_173	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,172	30,30
127.0002779	37.57871147	계측기 no_174	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,173	30,30
126.9977479	37.58462714	계측기 no_175	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,174	30,30
127.0006038	37.58200305	계측기 no_176	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,175	30,30
127.0007502	37.58206842	계측기 no_177	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,176	30,30
126.996463	37.58370927	계측기 no_178	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,177	30,30
127.0137444	37.5752456	계측기 no_179	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,178	30,30
126.9653763	37.56898463	계측기 no_180	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,179	30,30
126.9651925	37.56909687	계측기 no_181	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,180	30,30
126.9655809	37.5693363	계측기 no_182	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,181	30,30
126.965311	37.56966088	계측기 no_183	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,182	30,30
126.9631728	37.5703523	계측기 no_184	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,183	30,30
126.9669104	37.60002447	계측기 no_185	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,184	30,30
127.0221123	37.57618088	계측기 no_186	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,185	30,30
127.0221019	37.57611974	계측기 no_187	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,186	30,30
127.0221366	37.57606234	계측기 no_188	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,187	30,30
127.0220614	37.57606404	계측기 no_189	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,188	30,30
127.0222166	37.5760788	계측기 no_190	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,189	30,30
127.0222269	37.57615704	계측기 no_191	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,190	30,30
127.0223197	37.57613128	계측기 no_192	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,191	30,30
127.0222939	37.57621996	계측기 no_193	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,192	30,30
126.966972	37.6001384	계측기 no_194	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,193	30,30
126.9803908	37.57731207	계측기 no_195	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,194	30,30
126.9703769	37.58537931	계측기 no_196	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,195	30,30
127.0138278	37.57529041	계측기 no_197	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,196	30,30
127.0173166	37.57375043	계측기 no_198	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,197	30,30
126.9632289	37.57031916	계측기 no_199	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,198	30,30
126.9771137	37.61127983	계측기 no_200	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,199	30,30
126.9678599	37.59978234	계측기 no_201	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,200	30,30
127.022256	37.57628779	계측기 no_202	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,201	30,30
127.0222608	37.57641709	계측기 no_203	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,202<button type="button" onclick="alert('Hello world!')">Click Me!</button>	30,30
127.0223849	37.5764928	계측기 no_204	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,203	30,30
127.0224487	37.57645485	계측기 no_205	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,204	30,30
127.0224754	37.57638198	계측기 no_206	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,205	30,30
127.0223717	37.57637005	계측기 no_207	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,206	30,30
127.0224719	37.57630539	계측기 no_208	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,207	30,30
126.9948017	37.57124326	계측기 no_209	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,208	30,30
126.9678209	37.59987469	계측기 no_210	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,209	30,30
126.9703416	37.58554324	계측기 no_211	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,210	30,30
126.9725317	37.58285561	계측기 no_212	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,211	30,30
126.9713721	37.57908865	계측기 no_213	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,212	30,30
126.9709935	37.58026271	계측기 no_214	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,213	30,30
126.9667129	37.58044383	계측기 no_215	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,214	30,30
126.9675972	37.5797013	계측기 no_216	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,215	30,30
126.9682524	37.58094072	계측기 no_217	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,216	30,30
126.9705572	37.57849654	계측기 no_218	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,217	30,30
126.9688147	37.57699323	계측기 no_219	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,218	30,30
126.971564	37.57575545	계측기 no_220	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,219	30,30
126.971811	37.56908915	계측기 no_221	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,220	30,30
126.991731	37.57731768	계측기 no_222	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,221	30,30
126.9876012	37.57623477	계측기 no_223	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,222	30,30
126.9869365	37.57082982	계측기 no_224	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,223	30,30
126.9806831	37.58370299	계측기 no_225	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,224	30,30
126.9846805	37.57713734	계측기 no_226	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,225	30,30
126.9819648	37.58020739	계측기 no_227	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,226	30,30
126.9801991	37.57726131	계측기 no_228	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,227	30,30
126.9721297	37.58275696	계측기 no_229	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,228	30,30
126.9722086	37.58007819	계측기 no_230	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,229	30,30
126.9717829	37.57897256	계측기 no_231	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,230	30,30
126.9666858	37.58009795	계측기 no_232	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,231	30,30
126.9662014	37.58017811	계측기 no_233	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,232	30,30
126.9663428	37.58033854	계측기 no_234	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,233	30,30
126.9680412	37.57977696	계측기 no_235	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,234	30,30
126.9680643	37.580657	계측기 no_236	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,235	30,30
126.9698056	37.57883394	계측기 no_237	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,236	30,30
126.9798918	37.57412887	계측기 no_238	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,237	30,30
126.9836535	37.57271323	계측기 no_239	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,238	30,30
126.9906784	37.57618146	계측기 no_240	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,239	30,30
126.9906295	37.57431028	계측기 no_241	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,240	30,30
126.9867049	37.5705936	계측기 no_242	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,241	30,30
126.9808498	37.58303553	계측기 no_243	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,242	30,30
126.9845056	37.57730263	계측기 no_244	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,243	30,30
126.984514	37.57737204	계측기 no_245	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,244	30,30
126.9817433	37.5803728	계측기 no_246	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,245	30,30
126.982331	37.58001196	계측기 no_247	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,246	30,30
126.9824831	37.58027583	계측기 no_248	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,247	30,30
126.9800939	37.5764596	계측기 no_249	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,248	30,30
126.9837278	37.58095026	계측기 no_250	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,249	30,30
126.9858909	37.57693022	계측기 no_251	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,250	30,30
126.9863246	37.57887132	계측기 no_252	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,251	30,30
126.9888371	37.58117715	계측기 no_253	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,252	30,30
126.993388	37.57160211	계측기 no_254	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,253	30,30
126.9911238	37.57203362	계측기 no_255	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,254	30,30
126.9946813	37.56977606	계측기 no_256	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,255	30,30
126.9912835	37.56921121	계측기 no_257	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,256	30,30
126.9958431	37.56965921	계측기 no_258	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,257	30,30
126.9978043	37.57617632	계측기 no_259	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,258	30,30
126.9972786	37.57032727	계측기 no_260	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,259	30,30
127.0005708	37.57157436	계측기 no_261	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,260	30,30
127.0224388	37.57724501	계측기 no_262	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,261	30,30
127.0226414	37.57716399	계측기 no_263	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,262	30,30
127.0226967	37.5772015	계측기 no_264	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,263	30,30
127.0229522	37.57755508	계측기 no_265	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,264	30,30
126.9651111	37.60108813	계측기 no_266	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,265	30,30
126.9702701	37.58583461	계측기 no_267	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,266	30,30
126.9697141	37.58621476	계측기 no_268	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,267	30,30
126.9723614	37.58300489	계측기 no_269	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,268	30,30
126.9731891	37.57481126	계측기 no_270	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,269	30,30
126.9708801	37.57967458	계측기 no_271	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,270	30,30
126.9662431	37.58004828	계측기 no_272	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,271	30,30
126.9679224	37.57966624	계측기 no_273	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,272	30,30
126.9680369	37.58104228	계측기 no_274	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,273	30,30
126.9688518	37.57672403	계측기 no_275	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,274	30,30
126.9813991	37.57055025	계측기 no_276	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,275	30,30
126.9837327	37.57516632	계측기 no_277	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,276	30,30
126.9904356	37.57698414	계측기 no_278	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,277	30,30
126.9911349	37.57733506	계측기 no_279	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,278	30,30
126.9902892	37.57405944	계측기 no_280	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,279	30,30
126.9897589	37.57273569	계측기 no_281	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,280	30,30
126.97987	37.5832736	계측기 no_282	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,281	30,30
126.9816191	37.58651899	계측기 no_283	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,282	30,30
126.9817811	37.57983247	계측기 no_284	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,283	30,30
126.9836489	37.57948896	계측기 no_285	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,284	30,30
126.9798553	37.57681373	계측기 no_286	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,285	30,30
126.9841663	37.5800153	계측기 no_287	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,286	30,30
126.9914743	37.57353907	계측기 no_288	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,287	30,30
126.9925585	37.57217466	계측기 no_289	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,288	30,30
126.9912064	37.57141513	계측기 no_290	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,289	30,30
126.9911404	37.5687216	계측기 no_291	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,290	30,30
126.991168	37.57003214	계측기 no_292	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,291	30,30
126.9963742	37.56948792	계측기 no_293	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,292	30,30
126.9733853	37.57489385	계측기 no_294	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,293	30,30
126.9707835	37.57969412	계측기 no_295	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,294	30,30
126.9662392	37.57994931	계측기 no_296	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,295	30,30
126.9678951	37.57958665	계측기 no_297	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,296	30,30
126.9681462	37.58107078	계측기 no_298	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,297	30,30
126.9707698	37.57777073	계측기 no_299	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,298	30,30
126.968745	37.57677911	계측기 no_300	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,299	30,30
126.9813244	37.57054705	계측기 no_301	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,300	30,30
126.9904163	37.57710254	계측기 no_302	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,301	30,30
126.9902233	37.57414109	계측기 no_303	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,302	30,30
126.9868389	37.57090666	계측기 no_304	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,303	30,30
126.9898346	37.57280834	계측기 no_305	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,304	30,30
126.9815542	37.58654647	계측기 no_306	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,305	30,30
126.9816395	37.57985287	계측기 no_307	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,306	30,30
126.9817024	37.57993718	계측기 no_308	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,307	30,30
126.9836904	37.57934869	계측기 no_309	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,308	30,30
126.9802597	37.57614328	계측기 no_310	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,309	30,30
126.9798512	37.57663652	계측기 no_311	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,310	30,30
126.984031	37.58012018	계측기 no_312	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,311	30,30
126.9924511	37.57211663	계측기 no_313	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,312	30,30
126.9912991	37.57137126	계측기 no_314	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,313	30,30
126.991041	37.56872372	계측기 no_315	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,314	30,30
126.9911642	37.57010795	계측기 no_316	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,315	30,30
126.996256	37.56942536	계측기 no_317	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,316	30,30
126.9977356	37.57652518	계측기 no_318	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,317	30,30
126.9994043	37.57430845	계측기 no_319	<b>년:</b>2007년<br><b>지역:</b>경기도<br><b>동(호)수:</b>206동 1101호<br><b>전기사용량:</b>12,318	30,30
